,username,tweet,link,date,language,near
11524,KymJohnson,"“South African politicians and scientists have said they feel as though they're being punished for their advanced COVID-19 screening program, which caught the variant and enabled other nations to respond quickly to it,…",https://twitter.com/KymJohnson/status/1465708239979376650,2021-11-30 18:44:10,en,New York
11525,BellevillePatch,New Jersey has hit a seven-week high in COVID-19 related hospitalizations as the state braces for the arrival of a new variant.  https://t.co/KsDn0Mq6tL,https://twitter.com/BellevillePatch/status/1465708145779482631,2021-11-30 18:43:48,en,New York
11526,benryanwriter,"Nine people died in the placebo group of the Phase III trial of Merck's oral antiviral for Covid-19, molnupiravir, compared with one person in the treatment group. This was an 81-year-old woman with metastatic liver cancer who died of bacterial pneumonia. 7/",https://twitter.com/benryanwriter/status/1465708018515939338,2021-11-30 18:43:17,en,New York
11527,KennyBurgosNY,"Walk-in COVID testing and vaccines (even boosters!) will be available at the Sonia Sotomayor Community Center on December 1, 6, 8, and 13 from 10am-1pm.   Flu shots and HIV Testing will also be available.   No appointment necessary!  https://t.co/b4QWVTKNp9",https://twitter.com/KennyBurgosNY/status/1465707940254388235,2021-11-30 18:42:59,en,New York
11528,YahooNews,The sudden emergence of Omicron has ushered in the most disorienting phase of the pandemic since COVID-19 first materialized two winters ago  https://t.co/RyRyUcZSJf,https://twitter.com/YahooNews/status/1465707892066041872,2021-11-30 18:42:47,en,New York
11529,newsfilterio,Value Quant Trade Drops Near 1970s Lows in Replay of Covid Crash $UAL $AAPL $MRNA  https://t.co/nYtfiNDNa8,https://twitter.com/newsfilterio/status/1465707846050320397,2021-11-30 18:42:36,en,New York
11530,Adferonewsmedia,The New Omicron Variant Is Sparking Demand for the Same Old COVID-19 Restrictions  https://t.co/iBvBHM0Bzy,https://twitter.com/Adferonewsmedia/status/1465707769089064964,2021-11-30 18:42:18,en,New York
11531,bpreeves,"@DomDiFurio This needs to be in the mix, and it's not being discussed at all. Ed loan payments restart in Jan., and it will hit borrowers hard—especially millennials who are finally beginning to contemplate buying homes or having children—even without extra COVID shocks and rising inflation.",https://twitter.com/bpreeves/status/1465707671022026755,2021-11-30 18:41:54,en,New York
11532,MartinAlcantara,@casalsbate Por ahí viene Covid 26...,https://twitter.com/MartinAlcantara/status/1465707660691476488,2021-11-30 18:41:52,es,New York
11533,benryanwriter,@NPR I'm live tweeting the FDA's meeting today about Merck's oral antiviral for Covid-19:  https://t.co/kL75ZrI2Sn,https://twitter.com/benryanwriter/status/1465707658502041603,2021-11-30 18:41:51,en,New York
11534,denjamdown,Since it appears that @AndrewHolnessJM &amp; his admin feels that PR tours &amp;threatening locals ends their responsibility re #COVID …here 👇🏾is news they need to act on …community transmission in Germany of new variant ..this while we are allowing unvaccinated travelers into Jamaica,https://twitter.com/denjamdown/status/1465707589157539846,2021-11-30 18:41:35,en,New York
11535,oldsourpuss,@lrozen Is he vaccinated? Does he allow unvaccinated employees to come into his presence? Maybe he'd like to take a tour of a Covid ward.,https://twitter.com/oldsourpuss/status/1465707533906026525,2021-11-30 18:41:22,en,New York
11536,NYSnarkyMommie,"ALL. OF. THIS!!!!   We waited FOREVER to finally get vaccines for ages 5-11 approved, and while we waited, we had to keep our kids away from EVERYONE because anti-vaxxers/maskers were exposing our kids to the virus!! My daughter got COVID before her first jab!",https://twitter.com/NYSnarkyMommie/status/1465707488607498258,2021-11-30 18:41:11,en,New York
11537,FormerNewspaper,Better idea. You and the rest of the clown can stay in your house forever. Your kids are far more likely to be kidnapped by a Chinese spy or die from fart poisoning than to die from COVID.   How about you leave everyone else’s kids alone?,https://twitter.com/FormerNewspaper/status/1465707448614883329,2021-11-30 18:41:01,en,New York
11538,eldiariony,Omicron: Lo que SÍ se sabe y lo que NO de esta nueva variante del COVID  https://t.co/o2sLlER8yq,https://twitter.com/eldiariony/status/1465707296994906117,2021-11-30 18:40:25,es,New York
11539,ReutersWorld,Forty-two cases of COVID-19 Omicron variant confirmed in 10 EU states  https://t.co/T7Oz0ubVRB  https://t.co/ge66Ep7B0n,https://twitter.com/ReutersWorld/status/1465707278284169229,2021-11-30 18:40:21,en,New York
11540,biannagolodryga,“Dr. Sahin’s com­ments come af­ter Mod­erna Inc. Chief Ex­ec­u­tive Stéphane Ban­cel told the Fi­nan­cial Times that he ex­pected that the cur­rent Covid-19 vac­cines would be less ef­fec­tive at tack­ling the Omi­cron vari­ant.”  🤔   https://t.co/tZQ66Fkloq,https://twitter.com/biannagolodryga/status/1465707212286803984,2021-11-30 18:40:05,en,New York
11541,NRO,"As Ron DeSantis predicted, you may soon need a third booster shot to be considered ‘fully vaccinated’ against COVID-19. | Opinion by @jimgeraghty  https://t.co/mleMu8uprq",https://twitter.com/NRO/status/1465707197120200720,2021-11-30 18:40:01,en,New York
11542,Forbes,What do factors like low inventory and a new covid variant mean for people looking to rent a vehicle?  https://t.co/UkDXsTGtES,https://twitter.com/Forbes/status/1465707195270524945,2021-11-30 18:40:01,en,New York
11543,CBSNews,Greece will require COVID-19 vaccines for citizens over the age of 60  https://t.co/STa2l3roIh,https://twitter.com/CBSNews/status/1465707190946205703,2021-11-30 18:40:00,en,New York
11544,daily_barbarian,"I'll give the Zero Covidians this: their goal is delusional, but at least they have one and say what it is. The consensus Covid approach of most major governments is a pure simulacrum of policy, with no aim other than to generate a mediatic impression of ""doing something.""",https://twitter.com/daily_barbarian/status/1465707171631415297,2021-11-30 18:39:55,en,New York
11545,JDincauze,The ignorant response to the Moderna CEO's very sensible statement is a perfect microcosm of why the American public's response to Covid has been so shit.,https://twitter.com/JDincauze/status/1465707052370522124,2021-11-30 18:39:27,en,New York
11546,carlquintanilla,"BERLIN—The Omicron variant of the coronavirus could lead to more infections among vaccinated people but they will most likely remain protected from a severe course of illness, according to the inventor of one of the first Covid-19 vaccines.  @WSJ $BNTX  https://t.co/H3VKCdaIqj",https://twitter.com/carlquintanilla/status/1465707017260068870,2021-11-30 18:39:19,en,New York
11547,Temptation2040,How did the new covid variant get to Australia if only vaccinated people are allowed to travel. Fauci we’ll take your apology in email form.,https://twitter.com/Temptation2040/status/1465706817590153220,2021-11-30 18:38:31,en,New York
11548,BloomfldNJPatch,New Jersey has hit a seven-week high in COVID-19 related hospitalizations as the state braces for the arrival of a new variant.  https://t.co/qQc39C6KLm,https://twitter.com/BloomfldNJPatch/status/1465706786455916558,2021-11-30 18:38:24,en,New York
11549,LimexMe,It seems as though the #travel sector is going to get rocked by #Omicron. Are you cancelling your winter travel plans?   #covid #stocks #TravelBan #WINTER  https://t.co/o4g6MOi9cf,https://twitter.com/LimexMe/status/1465706785902186501,2021-11-30 18:38:23,en,New York
11550,DlGSYSDlNNER,Wanna get my covid booster but the next 2 weeks are gonna be insane and I can’t afford a day where I’m out of commission,https://twitter.com/DlGSYSDlNNER/status/1465706771301896192,2021-11-30 18:38:20,en,New York
11551,CEO__NA,"The markets have adjusted upwards this Monday as the symptoms of the omicron Covid variant were described as “mild” by the South African doctor who first encountered it.  “At this time what we are seeing is mild cases,” said Angelique Coetzee in an   https://t.co/DIbGFDETQo",https://twitter.com/CEO__NA/status/1465706681103384588,2021-11-30 18:37:58,en,New York
11552,vmramos,"“Omicron’s very emergence is another reminder that although many of us might think we are done with COVID-19, it is not done with us,” said the WHO’s director general Tedros Adhanom Ghebreyesus. @USATODAY  https://t.co/SvdzGCaMu9",https://twitter.com/vmramos/status/1465706641676898314,2021-11-30 18:37:49,en,New York
11553,Superdillin,"Do you know how long I've been waiting for just ONE 0? The first time our hospital had 0 covid patients (it only lasted one day, but I thought it would never happen) I legit cried. Vaccination literally works. And the mandates LITERALLY ARE PART OF THAT!",https://twitter.com/Superdillin/status/1465706597221498888,2021-11-30 18:37:38,en,New York
11554,AaliyahWolf_,"Been hearing a couple ppl (irl mostly) saying that they had Covid and they’re immune to Covid/can’t carry it anymore. I’d like to say they’re a dumbass, but saying: it’s false ideology and here is the sauce of why that’s false. Is way more productive.  https://t.co/kMN4d2YZIX",https://twitter.com/AaliyahWolf_/status/1465706531056336898,2021-11-30 18:37:23,en,New York
11555,NTampio,"""Data collected by the US Centers for Disease Control and Prevention from hospitals across the country suggest that people under the age of 18 have accounted for less than 2% of hospitalizations due to COVID-19...""   https://t.co/0iBUpqcXFM",https://twitter.com/NTampio/status/1465706436160147464,2021-11-30 18:37:00,en,New York
11556,raygachette,"COVID concerns, $CVX still goes red to green",https://twitter.com/raygachette/status/1465706226881159184,2021-11-30 18:36:10,en,New York
11557,jaxjaee,"@HombresPez @Hanathevett @StrandedOutJPN Some countries don’t even allow MEXT so they’re effectively banning all students from those countries. You’re still a student like the rest of us, being in MEXT doesn’t make you particularly more special, or more immune from covid.",https://twitter.com/jaxjaee/status/1465706206572396544,2021-11-30 18:36:05,en,New York
11558,7even8ight7even,The good ol' days before CoViD.,https://twitter.com/7even8ight7even/status/1465706190155829263,2021-11-30 18:36:01,en,New York
11559,85scout,@ASlavitt Exactly.  Tell me one patient who wNts N unvaccinated provides caring for them? You ho in for hip replacement due from covid,https://twitter.com/85scout/status/1465706153455718400,2021-11-30 18:35:53,en,New York
11560,hippys0ul,I wanna go see wale but its general admission &amp; that means not that much space &amp; there’s a new strain…worsened my covid anxiety,https://twitter.com/hippys0ul/status/1465705936543047680,2021-11-30 18:35:01,en,New York
11561,MobyInvest,3/5 The fear here stems from:  - From what we've seen so far the Omicron variant can potentially transmit faster and farther than most variants we've seen in COVID  - The Omicron variant is mutated enough from the original COVID 19 virus that current vaccines won't work,https://twitter.com/MobyInvest/status/1465705929794473986,2021-11-30 18:34:59,en,New York
11562,MobyInvest,"2/5 If Omicron turns out to be awful, it can lead to lockdowns and hurt economic growth like the original COVID virus that crushed the global economy last year.   This would make a booster from the vaccine maker team at MRNA very popular, which is fueling the buy-fest of Moderna!",https://twitter.com/MobyInvest/status/1465705928544505865,2021-11-30 18:34:59,en,New York
11563,uniform_nyc,"We’ll be playing Shame from front to back so we really hope that you guys aren’t sick of that record.  If you’re in Europe or the UK or Russia and you can’t make it to Roadburn, you can catch us trying to navigate covid protocols in the following cities:  https://t.co/KmdocJa8xL",https://twitter.com/uniform_nyc/status/1465705847015702543,2021-11-30 18:34:40,en,New York
11564,fmgesq,"This guy is a moron. Moderna stock is tanking. Dropped $15 per share since opening.  COVID-19 vaccine effectiveness will likely drop against omicron variant, Moderna CEO says | Fox Business  https://t.co/N9bcD9ntkc",https://twitter.com/fmgesq/status/1465705840036380674,2021-11-30 18:34:38,en,New York
11565,NTampio,Covid is not polio. Children rarely get it or die from it. I realize it is easier to argue for mandates if you exaggerate the threat. But don't.,https://twitter.com/NTampio/status/1465705794259677187,2021-11-30 18:34:27,en,New York
11566,quest2046,"I wish DISCO would do some allegorical storytelling, as is the hallmark of Trek. Yes, I know the space anomaly is supposed to be Covid &amp; how we work together to beat it. But it's not like Covid without disbelievers, fake cures, antivaxers &amp; disparate help. #STD #StarTrekDiscovery",https://twitter.com/quest2046/status/1465705791759937544,2021-11-30 18:34:26,en,New York
11567,KathySison4,@JRubinBlogger And rooting for COVID.,https://twitter.com/KathySison4/status/1465705586582982660,2021-11-30 18:33:37,en,New York
11568,TerrySprint,"Author: Miriam Robin When the White House announced its rule on COVID-19 vaccines in the workplace earlier this month, it all seemed so clear. Issued by the Occupational Safety and Health Administration (OSHA) and applying to all b… https://t.co/1FKPpUFLjq  https://t.co/D5VlP0IWfZ",https://twitter.com/TerrySprint/status/1465705530496745483,2021-11-30 18:33:24,en,New York
